mun_poly_fid,mun_poly_bdr_line_distm,mun_poly_bdr_line_rankn,mun_poly_bdr_line_fromx,mun_poly_bdr_line_fromy,mun_poly_bdr_line_nearx,mun_poly_bdr_line_neary,mun_poly_bdr_line_angle,mun_poly_codi,mun_poly_nome,mun_poly_lenm,mun_poly_arm2,mun_poly_cenx,mun_poly_ceny,mun_seat_codi,mun_seat_fid,mun_seat_nome,mun_seat_cap_poly_name,mun_seat_cap_poly_code,mun_seat_cap_poly_abbr,mun_seat_cap_poly_dnam,mun_seat_cap_poly_limt,mun_seat_cap_poly_type,mun_seat_pntx,mun_seat_pnty,mun_seat_cap_poly_fid,mun_seat_cap_poly_lenm,mun_seat_cap_poly_arm2,mun_seat_cap_poly_cenx,mun_seat_cap_poly_ceny,mun_seat_cap_don_death_year,mun_seat_cap_don_death_type,mun_seat_cap_don_letter_date,mun_seat_cap_foral_date,mun_seat_cap_otherdocs_date,mun_seat_cap_grant_date,mun_seat_cap_trnsfr_year,mun_seat_cap_crown_year,mun_seat_cap_settle_year,mun_seat_cap_pop1536_prtgs,mun_seat_cap_pop1546_prtgs,mun_seat_cap_pop1546_afrcns,mun_seat_cap_povs_1530_1549,mun_seat_cap_vilas_1530_1549,mun_seat_cap_time_auto,mun_seat_cap_treat,mun_treat,mun_poly_runvarm,mun_poly_runvarkm,mun_poly_runvarm_abs,mun_poly_runvarkm_abs,mun_poly_uf
1004,98740.50535629161,2,1620164.5,-861559.1875,1623075.73010501,-762861.6083134185,88.31046667857369,2612208,Salgueiro,375910.2785409223,4073947534.039063,1631642.236198753,-911677.7724224244,2612208,670,Salgueiro,Pernambuco,5,PE,Duarte Coelho [Pereira],Sul da I. de Itamaraca,Actual,1639838,-921884.5,9,39.81036218719453,35.67569378206576,-42.05965040409371,-9.126712539213928,,,10/03/1534,24/09/1534,25/09/1534,10/03/1534,1554,1821,1537,200,3025,500,3,2,0284,1,1,98740.50535629161,98.74050535629162,98740.50535629161,98.74050535629162,26
1005,70390.17709437774,2,1514306.625,-830163.625,1516275.028354478,-759800.9756779915,88.39756179794099,2609907,Ouricury,529563.5891207303,7954544736.269531,1506659.782632743,-898232.8334743044,2609907,667,Ouricury,Pernambuco,5,PE,Duarte Coelho [Pereira],Sul da I. de Itamaraca,Actual,1534572.75,-897165.875,9,39.81036218719453,35.67569378206576,-42.05965040409371,-9.126712539213928,,,10/03/1534,24/09/1534,25/09/1534,10/03/1534,1554,1821,1537,200,3025,500,3,2,0284,1,1,70390.17709437774,70.39017709437773,70390.17709437774,70.39017709437773,26
1006,202106.3840206885,2,2049035.125,-979480.6875,2056653.599801127,-777517.9451349226,87.83970261167195,2605905,Gamelleira,123048.8002226944,575594839.9765625,2049129.59757615,-995781.9007531254,2605905,709,Gamelleira,Pernambuco,5,PE,Duarte Coelho [Pereira],Sul da I. de Itamaraca,Actual,2048187.625,-998899.375,9,39.81036218719453,35.67569378206576,-42.05965040409371,-9.126712539213928,,,10/03/1534,24/09/1534,25/09/1534,10/03/1534,1554,1821,1537,200,3025,500,3,2,0284,1,1,202106.3840206885,202.1063840206885,202106.3840206885,202.1063840206885,26
1007,202286.2711006473,2,1978197.875,-1019523.4375,1926633.389185002,-1215127.218850053,-104.7681622082626,2610202,Panellas,141683.630404413,690886752.8632813,1981996.462389656,-1003610.931119429,2610202,706,Panellas,Pernambuco,5,PE,Duarte Coelho [Pereira],Sul da I. de Itamaraca,Actual,1979680.625,-1004820.625,9,39.81036218719453,35.67569378206576,-42.05965040409371,-9.126712539213928,,,10/03/1534,24/09/1534,25/09/1534,10/03/1534,1554,1821,1537,200,3025,500,3,2,0284,1,1,202286.2711006473,202.2862711006473,202286.2711006473,202.2862711006473,26
1008,102926.1054279892,1,1847438.25,-1107705,1841955.192246825,-1210484.955517839,-93.0536941679986,2708006,Sant’Anna do Ipanema,234650.1623233617,2286559764.730469,1832369.637584284,-1077407.895832184,2708006,1183,Sant’Anna do Ipanema,Pernambuco,5,PE,Duarte Coelho [Pereira],Sul da I. de Itamaraca,Actual,1839686.625,-1080869.875,9,39.81036218719453,35.67569378206576,-42.05965040409371,-9.126712539213928,,,10/03/1534,24/09/1534,25/09/1534,10/03/1534,1554,1821,1537,200,3025,500,3,2,0284,1,1,102926.1054279892,102.9261054279892,102926.1054279892,102.9261054279892,27
1009,67656.55762593637,1,1849060.875,-1143111.625,1845431.102378138,-1210670.743855305,-93.07539366834352,2799903,Bello Monte,185214.7474428726,1266056690.570313,1856010.972374748,-1115392.972749473,2799903,1236,Bello Monte,Pernambuco,5,PE,Duarte Coelho [Pereira],Sul da I. de Itamaraca,Actual,1833387.75,-1132471.375,9,39.81036218719453,35.67569378206576,-42.05965040409371,-9.126712539213928,,,10/03/1534,24/09/1534,25/09/1534,10/03/1534,1554,1821,1537,200,3025,500,3,2,0284,1,1,67656.55762593637,67.65655762593637,67656.55762593637,67.65655762593637,27
1010,71532.26869402791,1,1913988.5,-1142779,1910007.210370563,-1214200.388934976,-93.19057444309222,2704203,Limoeiro,204693.774715389,1284938148.710938,1908438.649894957,-1120731.709773094,2704203,1197,Limoeiro,Pernambuco,5,PE,Duarte Coelho [Pereira],Sul da I. de Itamaraca,Actual,1919055.375,-1126677.75,9,39.81036218719453,35.67569378206576,-42.05965040409371,-9.126712539213928,,,10/03/1534,24/09/1534,25/09/1534,10/03/1534,1554,1821,1537,200,3025,500,3,2,0284,1,1,71532.26869402791,71.53226869402791,71532.26869402791,71.53226869402791,27
1011,37448.67918664832,1,1878737.75,-1174970.875,1876701.836411218,-1212364.171574166,-93.11644620345439,2799904,São Braz,134376.6808103309,606225267.25,1889287.24024909,-1155057.2737993,2799904,1235,São Braz,Pernambuco,5,PE,Duarte Coelho [Pereira],Sul da I. de Itamaraca,Actual,1873197.625,-1169081,9,39.81036218719453,35.67569378206576,-42.05965040409371,-9.126712539213928,,,10/03/1534,24/09/1534,25/09/1534,10/03/1534,1554,1821,1537,200,3025,500,3,2,0284,1,1,37448.67918664832,37.44867918664832,37448.67918664832,37.44867918664832,27
1012,48931.11797018461,1,1869124,-1162948,1866463.838676465,-1211806.754052318,-93.11644620345406,2709202,Traipú,166601.5043109632,1358448526.515625,1874537.716691036,-1136912.9908191,2709202,1198,Traipú,Pernambuco,5,PE,Duarte Coelho [Pereira],Sul da I. de Itamaraca,Actual,1862874.25,-1150380,9,39.81036218719453,35.67569378206576,-42.05965040409371,-9.126712539213928,,,10/03/1534,24/09/1534,25/09/1534,10/03/1534,1554,1821,1537,200,3025,500,3,2,0284,1,1,48931.11797018461,48.93111797018462,48931.11797018461,48.93111797018462,27
1013,53509.03267760122,1,1922694.125,-1161315.5,1919715.959190779,-1214741.590129312,-93.19057444309203,2799902,Junqueiro,106082.5088830977,542600153.4921875,1929406.669270174,-1148026.469285328,2799902,1234,Junqueiro,Pernambuco,5,PE,Duarte Coelho [Pereira],Sul da I. de Itamaraca,Actual,1920908.75,-1148166.25,9,39.81036218719453,35.67569378206576,-42.05965040409371,-9.126712539213928,,,10/03/1534,24/09/1534,25/09/1534,10/03/1534,1554,1821,1537,200,3025,500,3,2,0284,1,1,53509.03267760122,53.50903267760121,53509.03267760122,53.50903267760121,27
1014,11162.2412277223,1,1871016.875,-1200875.875,1870410.034943412,-1212021.608460458,-93.11644620345521,2805703,Propriá,163692.5219151065,597628800.109375,1871061.959582697,-1180947.339567003,2805703,370,Propriá,Pernambuco,5,PE,Duarte Coelho [Pereira],Sul da I. de Itamaraca,Actual,1879293.375,-1179035,9,39.81036218719453,35.67569378206576,-42.05965040409371,-9.126712539213928,,,10/03/1534,24/09/1534,25/09/1534,10/03/1534,1554,1821,1537,200,3025,500,3,2,0284,1,1,11162.2412277223,11.1622412277223,11162.2412277223,11.1622412277223,28
1015,22268.96393415171,1,1814267.625,-1186712.75,1813094.33295295,-1208950.783646725,-93.02015952108732,2802403,Gararú,303104.4247237488,1729980981.398438,1826155.494535541,-1164123.070852498,2802403,368,Gararú,Pernambuco,5,PE,Duarte Coelho [Pereira],Sul da I. de Itamaraca,Actual,1854131.5,-1149578.875,9,39.81036218719453,35.67569378206576,-42.05965040409371,-9.126712539213928,,,10/03/1534,24/09/1534,25/09/1534,10/03/1534,1554,1821,1537,200,3025,500,3,2,0284,1,1,22268.96393415171,22.26896393415171,22268.96393415171,22.26896393415171,28
1016,41838.10922328664,1,1777351,-1165190.5,1775177.960576884,-1206972.138108687,-92.97723863909061,2805604,Porto da Folha,322074.499099116,3559419124.15625,1789386.949883691,-1133542.45199737,2805604,367,Porto da Folha,Pernambuco,5,PE,Duarte Coelho [Pereira],Sul da I. de Itamaraca,Actual,1833064.875,-1142708,9,39.81036218719453,35.67569378206576,-42.05965040409371,-9.126712539213928,,,10/03/1534,24/09/1534,25/09/1534,10/03/1534,1554,1821,1537,200,3025,500,3,2,0284,1,1,41838.10922328664,41.83810922328664,41838.10922328664,41.83810922328664,28
1017,0,1,1804259.52795,-1208484.654,1804259.52795,-1208484.654,0,2802908,Itabaiana,198052.8658837118,1080957339.804688,1811461.202821681,-1211359.094682023,2802908,377,Itabaiana,Bahia,6,BA,Francisco Pereira Coutinho,Rio de Sao Francisco,Actual,1812459.75,-1230166.875,1,34.06506788559879,29.40601937314499,-43.11804713917307,-11.78407653654792,1548,Eaten by natives,05/04/1534,26/08/1534,26/08/1534,05/04/1534,1548,1549,1548,200,1100,260,1,1,1,0,0,0,0,0,0,28
1018,13082.48552341263,1,1851520.125,-1224100.375,1852225.921113725,-1211036.942092982,86.90740868772059,2806107,Rosario,63532.54250264489,167660997.640625,1857790.98876242,-1232003.027049727,2806107,380,Rosario,Bahia,6,BA,Francisco Pereira Coutinho,Rio de Sao Francisco,Actual,1855510.625,-1233788.875,1,34.06506788559879,29.40601937314499,-43.11804713917307,-11.78407653654792,1548,Eaten by natives,05/04/1534,26/08/1534,26/08/1534,05/04/1534,1548,1549,1548,200,1100,260,1,1,1,0,0,-13082.48552341263,-13.08248552341263,13082.48552341263,13.08248552341263,28
1019,5715.815965139891,1,1867098,-1206117,1866787.257200864,-1211824.362881413,-93.11644620345547,2800209,Aquidaban,175066.0528260613,717012082.609375,1850115.615403696,-1183437.036263066,2800209,369,Aquidaban,Pernambuco,5,PE,Duarte Coelho [Pereira],Sul da I. de Itamaraca,Actual,1859359.5,-1186098.125,9,39.81036218719453,35.67569378206576,-42.05965040409371,-9.126712539213928,,,10/03/1534,24/09/1534,25/09/1534,10/03/1534,1554,1821,1537,200,3025,500,3,2,0284,1,1,5715.815965139891,5.715815965139891,5715.815965139891,5.715815965139891,28
1020,0,1,1904577.4594,-1213897.714799999,1904577.4594,-1213897.714799999,0,2804409,Villa Nova,146030.6894257693,521437906.5234375,1905468.301735478,-1201309.972452917,2804409,371,Villa Nova,Pernambuco,5,PE,Duarte Coelho [Pereira],Sul da I. de Itamaraca,Actual,1907160,-1193131,9,39.81036218719453,35.67569378206576,-42.05965040409371,-9.126712539213928,,,10/03/1534,24/09/1534,25/09/1534,10/03/1534,1554,1821,1537,200,3025,500,3,2,0284,1,1,0,0,0,0,28
1021,52971.77082534513,1,1800461.75,-1261330.5,1803213.063299112,-1208430.227982712,87.02276136090931,2800670,Buquim,103927.4425148537,486681435.8828125,1797981.045468857,-1275841.408003132,2800670,393,Buquim,Bahia,6,BA,Francisco Pereira Coutinho,Rio de Sao Francisco,Actual,1788288.25,-1282072.625,1,34.06506788559879,29.40601937314499,-43.11804713917307,-11.78407653654792,1548,Eaten by natives,05/04/1534,26/08/1534,26/08/1534,05/04/1534,1548,1549,1548,200,1100,260,1,1,1,0,0,-52971.77082534513,-52.97177082534513,52971.77082534513,52.97177082534513,28
1022,118058.1790005416,1,1738519.125,-1323308.5,1744510.962644197,-1205402.471695381,87.09080243650661,2999937,Conde,323347.8037537473,2719583867.976563,1761414.234259033,-1364006.036615088,2999937,1059,Conde,Bahia,6,BA,Francisco Pereira Coutinho,Rio de Sao Francisco,Actual,1785072.25,-1358668.5,1,34.06506788559879,29.40601937314499,-43.11804713917307,-11.78407653654792,1548,Eaten by natives,05/04/1534,26/08/1534,26/08/1534,05/04/1534,1548,1549,1548,200,1100,260,1,1,1,0,0,-118058.1790005416,-118.0581790005416,118058.1790005416,118.0581790005416,29
1023,47555.88893887138,1,1661916.25,-1456140.375,1658559.570356414,-1503577.65226732,-94.04752461917073,2929206,Villa de São Francisco,174776.8710247438,845532698.7890625,1678827.73568172,-1437800.31291855,2929206,1086,Villa de São Francisco,Bahia,6,BA,Francisco Pereira Coutinho,Rio de Sao Francisco,Actual,1663503.625,-1445047.375,1,34.06506788559879,29.40601937314499,-43.11804713917307,-11.78407653654792,1548,Eaten by natives,05/04/1534,26/08/1534,26/08/1534,05/04/1534,1548,1549,1548,200,1100,260,1,1,1,0,0,-47555.88893887138,-47.55588893887138,47555.88893887138,47.55588893887138,29
1024,0,1,1558259.8543,-1196453.2668,1558259.8543,-1196453.2668,0,2921500,Monte Santo,465836.8281886753,7795042550.765625,1592122.098232074,-1168787.718635773,2921500,1030,Monte Santo,Pernambuco,5,PE,Duarte Coelho [Pereira],Sul da I. de Itamaraca,Actual,1605377.125,-1191502.125,9,39.81036218719453,35.67569378206576,-42.05965040409371,-9.126712539213928,,,10/03/1534,24/09/1534,25/09/1534,10/03/1534,1554,1821,1537,200,3025,500,3,2,0284,1,1,0,0,0,0,29
1025,0,1,1505043.5418,-1194082.65635,1505043.5418,-1194082.65635,0,2930105,Bomfim,291241.4524143153,4724783899.140625,1528036.121539715,-1159816.862251802,2930105,1034,Bomfim,Pernambuco,5,PE,Duarte Coelho [Pereira],Sul da I. de Itamaraca,Actual,1511342.25,-1190048.375,9,39.81036218719453,35.67569378206576,-42.05965040409371,-9.126712539213928,,,10/03/1534,24/09/1534,25/09/1534,10/03/1534,1554,1821,1537,200,3025,500,3,2,0284,1,1,0,0,0,0,29
1026,34151.73986137753,1,1372775.5,-1222730.625,1374106.838604197,-1188604.844817267,87.76587029408755,2921708,Morro do Chapéo,538784.1955961601,14232212351.58594,1372921.359489137,-1305750.733090947,2921708,1041,Morro do Chapéo,Bahia,6,BA,Francisco Pereira Coutinho,Rio de Sao Francisco,Actual,1400557.75,-1308661.875,1,34.06506788559879,29.40601937314499,-43.11804713917307,-11.78407653654792,1548,Eaten by natives,05/04/1534,26/08/1534,26/08/1534,05/04/1534,1548,1549,1548,200,1100,260,1,1,1,0,0,-34151.73986137753,-34.15173986137753,34151.73986137753,34.15173986137753,29
1027,18440.08102194786,1,1398915.75,-1208090.25,1399688.045927709,-1189666.348483328,87.59967197156564,2917508,Jacobina,528622.2611047704,8632599668.148438,1461117.804838104,-1271736.347268516,2917508,1042,Jacobina,Bahia,6,BA,Francisco Pereira Coutinho,Rio de Sao Francisco,Actual,1471981.75,-1269946.25,1,34.06506788559879,29.40601937314499,-43.11804713917307,-11.78407653654792,1548,Eaten by natives,05/04/1534,26/08/1534,26/08/1534,05/04/1534,1548,1549,1548,200,1100,260,1,1,1,0,0,-18440.08102194786,-18.44008102194785,18440.08102194786,18.44008102194785,29
1028,0,1,1543114.219699999,-1195770.177250001,1543114.219699999,-1195770.177250001,0,2925808,Queimadas,371849.9837893117,6077832026.5625,1563164.071455575,-1252682.868444243,2925808,1043,Queimadas,Bahia,6,BA,Francisco Pereira Coutinho,Rio de Sao Francisco,Actual,1570608.375,-1251459.875,1,34.06506788559879,29.40601937314499,-43.11804713917307,-11.78407653654792,1548,Eaten by natives,05/04/1534,26/08/1534,26/08/1534,05/04/1534,1548,1549,1548,200,1100,260,1,1,1,0,0,0,0,0,0,29
1029,34627.85113880606,1,1644088.25,-1468013.375,1642020.788492632,-1502579.451974497,-93.42288953003556,2904902,Cachoeira,134739.8739785519,576464640.9296875,1638079.646347298,-1440597.983294169,2904902,1082,Cachoeira,Bahia,6,BA,Francisco Pereira Coutinho,Rio de Sao Francisco,Actual,1633645.25,-1442266.5,1,34.06506788559879,29.40601937314499,-43.11804713917307,-11.78407653654792,1548,Eaten by natives,05/04/1534,26/08/1534,26/08/1534,05/04/1534,1548,1549,1548,200,1100,260,1,1,1,0,0,-34627.85113880606,-34.62785113880606,34627.85113880606,34.62785113880606,29
1030,67458.44341405798,1,1601308.375,-1432583.5,1597346.751542048,-1499925.516062968,-93.36673910452743,2929305,São Gonçalo dos Campos,239105.6898335718,1388983165.734375,1609804.042626788,-1414759.603613436,2929305,1078,São Gonçalo dos Campos,Bahia,6,BA,Francisco Pereira Coutinho,Rio de Sao Francisco,Actual,1633659.625,-1421092.375,1,34.06506788559879,29.40601937314499,-43.11804713917307,-11.78407653654792,1548,Eaten by natives,05/04/1534,26/08/1534,26/08/1534,05/04/1534,1548,1549,1548,200,1100,260,1,1,1,0,0,-67458.44341405798,-67.45844341405798,67458.44341405798,67.45844341405798,29
1031,19218.3578610027,1,1309565.375,-1503841.875,1310492.145318192,-1484645.876050977,87.23594335031309,2926707,Minas do Rio de Contas,427852.4283330505,4590040833.84375,1312969.677980482,-1551478.490585544,2926707,1113,Minas do Rio de Contas,Ilheus,7,IL,Jorge de Figueiredo Correia,Sul da Baia de TS,Actual,1318615.375,-1534598.75,4,30.22837915268245,24.40579010302478,-43.83816066096144,-14.39330814915957,,,,01/04/1535,,26/07/1534,1551,1753,1536,250,330,80,,1,0217,1,1,19218.3578610027,19.2183578610027,19218.3578610027,19.2183578610027,29
1032,0,1,1532795.64105,-1496240.210200001,1532795.64105,-1496240.210200001,0,2932101,Areia,421690.41628716,4430354589.75,1526572.66990777,-1518321.659534938,2932101,1108,Areia,Ilheus,7,IL,Jorge de Figueiredo Correia,Sul da Baia de TS,Actual,1552849.875,-1511877.625,4,30.22837915268245,24.40579010302478,-43.83816066096144,-14.39330814915957,,,,01/04/1535,,26/07/1534,1551,1753,1536,250,330,80,,1,0217,1,1,0,0,0,0,29
1033,77896.43460703675,2,1433981,-1568867.875,1438152.240152813,-1491083.202473365,86.93042663366994,2925105,Poções,664001.9909773143,11601969017.08594,1472262.992373054,-1634737.414116924,2925105,1131,Poções,Ilheus,7,IL,Jorge de Figueiredo Correia,Sul da Baia de TS,Actual,1468723.375,-1650712.5,4,30.22837915268245,24.40579010302478,-43.83816066096144,-14.39330814915957,,,,01/04/1535,,26/07/1534,1551,1753,1536,250,330,80,,1,0217,1,1,77896.43460703675,77.89643460703675,77896.43460703675,77.89643460703675,29
1034,3524.641376223316,1,1567692.25,-1501735,1567896.143707635,-1498216.260994764,86.68369826065695,2918209,Jequiriçá,124645.8812089398,523801595.015625,1565411.349774537,-1518489.408916918,2918209,1112,Jequiriçá,Ilheus,7,IL,Jorge de Figueiredo Correia,Sul da Baia de TS,Actual,1562721.125,-1511146.875,4,30.22837915268245,24.40579010302478,-43.83816066096144,-14.39330814915957,,,,01/04/1535,,26/07/1534,1551,1753,1536,250,330,80,,1,0217,1,1,3524.641376223316,3.524641376223316,3524.641376223316,3.524641376223316,29
1035,56189.54200190992,1,1509829.625,-1551228.125,1512981.380922989,-1495127.045999803,86.78450591728367,2918001,Jequié,463481.5635000753,4839938486.648438,1510730.005565201,-1585191.168800176,2918001,1122,Jequié,Ilheus,7,IL,Jorge de Figueiredo Correia,Sul da Baia de TS,Actual,1503536,-1576230.125,4,30.22837915268245,24.40579010302478,-43.83816066096144,-14.39330814915957,,,,01/04/1535,,26/07/1534,1551,1753,1536,250,330,80,,1,0217,1,1,56189.54200190992,56.18954200190992,56189.54200190992,56.18954200190992,29
1036,118683.1890133199,1,1546583.125,-1615885.125,1553240.243577674,-1497388.786969603,86.78450591728355,2914901,Barra do Rio de Contas,228634.2498754101,1647159998.929688,1580929.203066203,-1635819.990528914,2914901,1130,Barra do Rio de Contas,Ilheus,7,IL,Jorge de Figueiredo Correia,Sul da Baia de TS,Actual,1617802.375,-1631207.25,4,30.22837915268245,24.40579010302478,-43.83816066096144,-14.39330814915957,,,,01/04/1535,,26/07/1534,1551,1753,1536,250,330,80,,1,0217,1,1,118683.1890133199,118.6831890133199,118683.1890133199,118.6831890133199,29
1037,139839.649263817,2,1436147.125,-1631016.25,1443635.33370823,-1491377.235979672,86.93042663366994,2933307,Conquista,802834.502908031,18938444709.0625,1432700.105517575,-1729040.723219928,2933307,1136,Conquista,Ilheus,7,IL,Jorge de Figueiredo Correia,Sul da Baia de TS,Actual,1415500.25,-1685794.375,4,30.22837915268245,24.40579010302478,-43.83816066096144,-14.39330814915957,,,,01/04/1535,,26/07/1534,1551,1753,1536,250,330,80,,1,0217,1,1,139839.649263817,139.839649263817,139839.649263817,139.839649263817,29
1038,87102.22641422124,1,1393026.625,-1401520,1388557.695186089,-1488507.507796422,-92.94094994205338,2999935,Wagner,82806.97279236456,424252973.9140625,1396059.232250667,-1386119.784375904,2999935,1241,Wagner,Bahia,6,BA,Francisco Pereira Coutinho,Rio de Sao Francisco,Actual,1395396.25,-1392000.875,1,34.06506788559879,29.40601937314499,-43.11804713917307,-11.78407653654792,1548,Eaten by natives,05/04/1534,26/08/1534,26/08/1534,05/04/1534,1548,1549,1548,200,1100,260,1,1,1,0,0,-87102.22641422124,-87.10222641422124,87102.22641422124,87.10222641422124,29
1039,50507.0578634937,1,1375072.125,-1437250.5,1372563.43049836,-1487695.215738358,-92.84706300407095,2919306,Lençóes,186124.7273714921,1269210439.257813,1376637.573302894,-1406188.223921543,2919306,1071,Lençóes,Bahia,6,BA,Francisco Pereira Coutinho,Rio de Sao Francisco,Actual,1369840.375,-1422080.5,1,34.06506788559879,29.40601937314499,-43.11804713917307,-11.78407653654792,1548,Eaten by natives,05/04/1534,26/08/1534,26/08/1534,05/04/1534,1548,1549,1548,200,1100,260,1,1,1,0,0,-50507.0578634937,-50.50705786349371,50507.0578634937,50.50705786349371,29
1040,46025.56746787765,1,1725606.5,-1250533,1727895.927540215,-1204564.408741639,87.14878712682498,2999927,Itapicurú,252746.1031837236,2084934687.117188,1724193.160069961,-1291587.28166416,2999927,1044,Itapicurú,Bahia,6,BA,Francisco Pereira Coutinho,Rio de Sao Francisco,Actual,1720419.875,-1297878,1,34.06506788559879,29.40601937314499,-43.11804713917307,-11.78407653654792,1548,Eaten by natives,05/04/1534,26/08/1534,26/08/1534,05/04/1534,1548,1549,1548,200,1100,260,1,1,1,0,0,-46025.56746787765,-46.02556746787765,46025.56746787765,46.02556746787765,29
1041,87680.80089559742,1,1703429.875,-1291135.375,1707791.338668179,-1203563.116376823,87.14878712682477,2999915,Villa Rica,113174.8779609036,556401226.9140625,1704937.317576145,-1308279.658540814,2999915,1239,Villa Rica,Bahia,6,BA,Francisco Pereira Coutinho,Rio de Sao Francisco,Actual,1709214.25,-1303013.125,1,34.06506788559879,29.40601937314499,-43.11804713917307,-11.78407653654792,1548,Eaten by natives,05/04/1534,26/08/1534,26/08/1534,05/04/1534,1548,1549,1548,200,1100,260,1,1,1,0,0,-87680.80089559742,-87.68080089559743,87680.80089559742,87.68080089559743,29
